Ticker,Market Cap,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Price,Change,Volume
FWRD,2440000000.0,27560000.0,27430000.0,0.008,-0.1408,,0.0123,0.015600000000000001,3.31,129289.99999999999,88.74,0.013500000000000002,119576.0
FYC,,,,,,,,,,87200.0,69.94,-0.0248,225860.0
FYT,,,,,,,,,,43890.0,48.87,0.0134,65949.0
FYX,,,,,,,,,,86730.0,89.45,-0.003,49219.0
GABC,1120000000.0,26500000.0,24480000.0,0.028999999999999998,0.0029,0.44,0.0168,0.0194,9.24,51280.0,41.5,0.0308,56727.0
GAIA,204930000.0,19180000.0,12350000.0,0.015,-0.0069,0.66,-0.0159,0.0728,12.66,71070.0,10.64,-0.0075,193787.0
GAIN,402780000.0,33210000.0,,0.022099999999999998,0.0,0.1408,,,2.41,182020.0,12.13,0.0008,147906.0
GALT,135960000.0,57050000.0,40560000.0,0.14300000000000002,-0.0089,0.17800000000000002,0.025699999999999997,0.1152,14.17,329670.0,2.33,0.0043,189869.0
GAN,980640000.0,29570000.0,26330000.0,0.061,-0.039,0.618,0.5027,0.06559999999999999,1.11,1560000.0,27.0,-0.046900000000000004,892567.0
GASS,114660000.0,37860000.0,30030000.0,0.2069,0.0,0.532,-0.0776,0.0014000000000000002,0.25,168450.0,2.73,-0.0109,144665.0
GBCI,5660000000.0,95410000.0,94800000.0,0.005,0.0,0.737,0.0344,0.0269,7.63,334770.0,58.19,0.0432,558488.0
GBDC,2570000000.0,167260000.0,,0.0689,0.1263,0.39380000000000004,,,2.04,564640.0,15.36,0.0072,621746.0
GBIO,2150000000.0,45470000.0,27400000.0,0.042,-0.029900000000000003,0.799,0.36369999999999997,0.057699999999999994,2.62,603970.0,39.93,0.042800000000000005,304544.0
GBLI,420410000.0,14300000.0,8570000.0,0.042,0.2224,0.843,0.0268,0.0028000000000000004,2.8,8430.0,29.69,0.024900000000000002,3541.0
GBNY,24900000.0,2550000.0,2320000.0,,,,,0.0007000000000000001,0.12,12660.0,9.77,0.0062,6599.0
GBOX,373180000.0,176930000.0,11650000.0,0.66,0.0,,,,,261670.00000000003,11.5,-0.048,421657.0
GBS,85500000.0,11880000.0,9080000.0,,,,,0.0048,0.07,618320.0,7.2,-0.1,334502.0
GBT,2690000000.0,61850000.0,54840000.0,0.017,-0.0042,,0.0058,0.2104,10.08,1150000.0,42.32,-0.0388,611224.0
GCACU,173260000.0,17300000.0,8189999.999999999,,,,,0.0014000000000000002,0.03,460750.0,10.02,0.0034999999999999996,90670.0
GCBC,208020000.0,8510000.0,3290000.0,0.01,0.046,0.067,0.06509999999999999,0.0068000000000000005,5.18,4310.0,24.33,0.0054,1304.0
GDEN,670370000.0,28130000.0,18030000.0,0.036000000000000004,0.0,0.522,0.0604,0.023799999999999998,3.01,142400.0,24.21,0.011699999999999999,145701.0
GDRX,17430000000.0,241060000.0,41100000.0,0.08900000000000001,0.0,0.9440000000000001,0.0154,0.2211,4.58,1980000.0,43.53,-0.045599999999999995,1950287.0
GDS,19170000000.0,157170000.0,123760000.0,0.0382,0.0,0.601,0.0183,0.08470000000000001,13.56,772810.0,97.31,-0.0518,1354219.0
GDYN,776570000.0,49650000.0,23780000.0,0.083,0.0329,0.504,0.1867,0.0393,5.59,167120.0,15.55,-0.0038,154392.0
GECC,78010000.0,21980000.0,,0.2779,0.0,0.2268,,,1.04,269850.0,3.55,0.032,456633.0
GENC,208580000.0,14610000.0,10370000.0,0.001,0.0,0.561,-0.0046,0.0129,4.96,27030.0,14.17,-0.011200000000000002,31600.0
GENE,74430000.0,16430000.0,14900000.0,0.865,0.0,0.019,0.3926,0.1025,0.64,2370000.0,4.53,0.027200000000000002,1763071.0
GENY,,,,,,,,,,11740.0,63.07,-0.0167,121790.0
GEOS,157120000.0,13570000.0,12970000.0,0.045,-0.005,0.6729999999999999,-0.0533,0.0126,1.94,84130.0,10.15,-0.0184,18376.0
GERN,533750000.0,318800000.0,296500000.0,0.0016,0.0,0.5720000000000001,0.0225,0.12269999999999999,10.02,3630000.0,1.7,-0.0449,3556043.0
GEVO,1690000000.0,154000000.0,111920000.0,0.003,0.0,0.079,-0.2833,0.1219,0.4,34060000.0,8.25,-0.1091,23030475.0
GFED,81010000.0,4340000.0,2960000.0,0.1048,0.0,0.47,0.0084,0.0006,0.64,2540.0,18.71,-0.0053,248.0
GFN,358720000.0,29770000.0,13610000.0,0.045,-0.0168,0.252,0.0305,0.008199999999999999,5.05,22180.0,11.49,0.0809,281688.0
GGAL,1440000000.0,142680000.0,74780000.0,0.534,0.0,0.1,-0.1272,0.0225,2.6,646850.0,7.28,-0.0508,583409.0
GH,14590000000.0,100040000.0,93910000.0,0.027000000000000003,-0.7836,0.884,0.0197,0.0395,3.44,1080000.0,143.7,-0.0707,1327387.0
GHACU,,,,,,,,,0.07,467550.0,10.12,0.003,60181.0
GHSI,421590000.0,88320000.0,78140000.0,0.018000000000000002,0.0,0.040999999999999995,-0.0084,0.0623,0.86,5650000.0,2.82,0.128,7098558.0
GHVI,512669999.99999994,34500000.0,,,,,,,0.26,5120000.0,14.86,-0.1386,4309211.0
GIFI,62090000.0,15310000.0,13260000.0,0.011000000000000001,0.0,0.613,-0.054000000000000006,0.0074,1.86,52840.0,3.98,-0.005,34119.0
GIGE,,,,,,,,,,37420.0,40.03,-0.0492,46617.0
GIGGU,,,6420000.0,,,,,0.032400000000000005,0.15,1340000.0,10.04,-0.0069,485381.0
GIGM,38040000.0,11050000.0,6230000.0,0.39399999999999996,0.0207,0.047,0.0946,0.0027,0.11,156720.0,3.36,-0.0118,70650.0
GIII,1510000000.0,48360000.0,43120000.0,0.1151,0.0,0.992,-0.022099999999999998,0.129,9.34,595670.0,30.75,0.0192,501867.0
GIIXU,,,,,,,,,,2430000.0,10.28,0.0024,91644.0
GILD,80440000000.0,1260000000.0,1250000000.0,0.0011,-0.008199999999999999,0.7979999999999999,-0.004699999999999999,0.018500000000000003,2.57,8980000.0,62.75,-0.0040999999999999995,7070748.0
GILT,723330000.0,55550000.0,29660000.0,0.132,0.0,0.257,0.0007000000000000001,0.0437,0.6,2140000.0,12.65,-0.1003,2292596.0
GLAD,322950000.0,32490000.000000004,,0.0381,0.0,0.11710000000000001,,,1.39,186770.0,9.94,0.001,258478.0
GLAQ,,,,,,,,,0.65,106050.0,9.97,-0.008,98505.0
GLAQU,,,,,,0.0819,,,0.01,74670.0,10.6,-0.0271,84598.0
GLBLU,,,,,,,,,,3100000.0,10.09,0.004,1073088.0
GLBS,53250000.0,10360000.0,5570000.0,0.022000000000000002,0.0,0.032,3.0667,0.10619999999999999,0.42,1420000.0,5.14,-0.021,967745.0
GLBZ,34460000.0,2840000.0,2140000.0,0.24559999999999998,0.0,0.031,-0.011200000000000002,0.0002,0.13,4130.0,12.09,0.0695,7632.0
GLDD,982010000.0,64790000.00000001,63410000.0,0.026000000000000002,-0.1282,0.888,0.022799999999999997,0.0204,3.17,407150.0,15.02,-0.0144,347894.0
GLDI,,,,,,,,,,113520.0,8.73,-0.011899999999999999,295435.0
GLG,182950000.0,94130000.0,64390000.0,0.1127,0.0,0.004,0.013300000000000001,0.0011,0.06,1330000.0,2.4,0.0127,925960.0
GLMD,90860000.0,21270000.0,17770000.0,0.1732,0.0,0.281,-0.0443,0.0022,0.11,357230.0,3.73,-0.0509,397582.0
GLNG,1230000000.0,152880000.0,93810000.0,0.465,0.0,0.782,0.1192,0.0799,3.75,2000000.0,10.77,-0.030600000000000002,2261376.0
GLPG,5380000000.0,65410000.0,43140000.0,,,0.1177,,0.022400000000000003,2.82,342370.0,82.32,-0.0242,143758.0
GLPI,10140000000.0,219090000.0,218370000.0,0.026000000000000002,-0.011899999999999999,0.9109999999999999,0.054900000000000004,0.0105,1.97,1160000.0,43.76,-0.0106,4324141.0
GLRE,290310000.0,35680000.0,25620000.0,0.036000000000000004,0.0,0.5489999999999999,0.0702,0.0629,7.48,215600.0,8.13,0.027200000000000002,135258.0
GLSI,357340000.0,11970000.0,2550000.0,0.19399999999999998,0.0033,0.009000000000000001,,0.019,0.05,954030.0,27.01,-0.1233,201260.0
GLTO,289840000.0,28640000.0,25200000.0,0.10099999999999999,0.0,0.525,,0.0002,0.23,19980.0,10.12,-0.0203,12353.0
GLUU,2180000000.0,171250000.0,148020000.0,0.011000000000000001,-0.2382,0.763,0.0063,0.0815,2.4,5030000.0,12.5,-0.0048,4656228.0
GLYC,150800000.0,47510000.0,46600000.0,0.021,2.0439,0.847,-0.016,0.0197,1.13,814680.0,3.06,-0.0556,1478390.0
GMAB,21300000000.0,654430000.0,646830000.0,,,0.0632,,0.0015,1.87,534090.0,32.55,-0.0378,804195.0
GMBL,373450000.0,12880000.0,7340000.0,0.005,0.0,0.019,1.1862000000000001,0.0916,0.47,1440000.0,19.25,-0.0268,2807144.0
GMBTU,,,,,,,,,0.42,721030.0,10.32,0.0068000000000000005,411711.0
GMDA,537060000.0,49470000.0,38450000.0,0.3184,0.0,0.5479999999999999,0.6136,0.0346,1.02,1310000.0,8.96,-0.042699999999999995,810336.0
GMIIU,,,,,,,,,0.01,830410.0,10.44,0.0077,254888.0
GMLP,241230000.0,69300000.0,46530000.0,0.3016,0.0,0.32899999999999996,0.024900000000000002,0.0037,0.3,575460.0,3.49,-0.0029,164578.0
GMTX,722110000.0,45300000.0,2980000.0,,,,,0.0043,0.06,224110.0,15.94,-0.0044,193744.0
GNACU,,,,,,,,,0.01,351790.0,10.25,0.001,74014.0
GNCA,152160000.0,53020000.0,48030000.0,0.001,0.0998,0.603,0.1454,0.0351,2.72,619450.0,2.9,-0.0365,262644.0
GNFT,194000000.0,38800000.0,37030000.0,,,0.0042,,0.0173,2.48,258480.00000000003,5.0,-0.0196,61893.0
GNLN,77360000.0,12800000.0,12520000.0,0.01,-0.7689,0.387,0.0632,0.0915,1.6,715260.0,5.53,-0.0315,843666.0
GNMA,,,,,,,,,,81340.0,50.45,0.0003,32511.0
GNMK,1310000000.0,71810000.0,68450000.0,0.049,-0.1567,0.9873000000000001,0.0496,0.1033,6.77,1040000.0,19.05,0.0058,860789.0
GNOG,987530000.0,9390000.0,,0.14800000000000002,0.0,0.18100000000000002,-0.2723,,0.43,2860000.0,14.63,-0.0969,2675456.0
GNOM,,,,,,,,,,164070.0,23.01,-0.0562,645790.0
GNPX,248550000.0,39060000.0,30840000.0,0.17550000000000002,0.0,0.15,0.0196,0.106,1.78,1840000.0,5.11,-0.094,1248984.0
GNRS,220900000.0,21890000.0,2840000.0,,,0.613,0.3675,0.0352,0.18,565730.0,10.05,0.004,634394.0
GNSS,230720000.0,33570000.0,32920000.0,0.016,-0.44920000000000004,0.555,-0.0239,0.013600000000000001,2.46,182330.0,6.78,-0.0102,84743.0
GNTX,8690000000.0,245060000.0,243040000.0,0.002,-0.2639,0.86,0.0043,0.0203,2.92,1690000.0,35.92,0.0040999999999999995,1185440.0
GNTY,433090000.0,12110000.0,9380000.0,0.019,0.0248,0.196,0.0225,0.017,6.79,23510.0,32.2,0.0311,51595.0
GNUS,462690000.0,299500000.0,237940000.0,0.045,0.0,0.065,0.2481,0.1148,0.94,29130000.0,1.57,-0.048499999999999995,10570608.0
GO,3390000000.0,92490000.0,85350000.0,0.004,-0.8012,0.996,0.0487,0.057999999999999996,5.3,933120.0,35.27,-0.0241,4199506.0
GOCO,4470000000.0,321180000.0,43400000.0,0.009000000000000001,-0.10279999999999999,,0.0911,0.0599,2.0,1300000.0,13.32,-0.0191,772998.0
GOEV,3230000000.0,247750000.0,227380000.0,0.006,0.0,0.045,-0.3038,0.0385,1.49,5860000.0,13.03,-0.061200000000000004,3359738.0
GOGL,970480000.0,143300000.0,91420000.0,0.055999999999999994,0.0,0.264,0.2438,0.0052,0.86,546120.0,6.68,0.016,571963.0
GOGO,930740000.0,82710000.0,40550000.0,0.005,2.1649000000000003,0.598,0.3094,0.3995,4.66,3480000.0,11.23,-0.0369,2079152.0
GOOD,767320000.0,34510000.0,32880000.000000004,0.01,0.0,0.564,0.0131,0.011000000000000001,1.54,234250.0,19.7,0.0363,438870.0
